locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
KL64,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL183,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL17,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL21,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL140,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL81,CHRFCMOSH,3,1,0.1875,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL122,BABC,1,1,0.0769230769230769,0.1,13,10,Bangladesh,Southern Asia
KL2,BABC,1,1,0.0769230769230769,0.1,13,10,Bangladesh,Southern Asia
KL38,BABC,1,1,0.0769230769230769,0.1,13,10,Bangladesh,Southern Asia
KL23,BABC,1,1,0.0769230769230769,0.1,13,10,Bangladesh,Southern Asia
KL25,BABC,1,1,0.0769230769230769,0.1,13,10,Bangladesh,Southern Asia
KL55,BABC,1,1,0.0769230769230769,0.1,13,10,Bangladesh,Southern Asia
KL64,BABC,4,1,0.307692307692308,0.1,13,10,Bangladesh,Southern Asia
KL17,BABC,1,1,0.0769230769230769,0.1,13,10,Bangladesh,Southern Asia
KL54,BAES,1,1,0.010989010989011,0.05,91,20,Ethiopia,Eastern Africa
KL62,BAES,2,1,0.021978021978022,0.05,91,20,Ethiopia,Eastern Africa
KL106,BAES,1,1,0.010989010989011,0.05,91,20,Ethiopia,Eastern Africa
KL30,BAES,1,1,0.010989010989011,0.05,91,20,Ethiopia,Eastern Africa
KL2,BAES,1,1,0.010989010989011,0.05,91,20,Ethiopia,Eastern Africa
KL112,BAES,1,1,0.010989010989011,0.05,91,20,Ethiopia,Eastern Africa
KL52,BANK,2,1,0.285714285714286,0.166666666666667,7,6,Nigeria,Western Africa
KL48,BANN,1,1,0.0303030303030303,0.0416666666666667,33,24,Nigeria,Western Africa
KL25,BANN,1,1,0.0303030303030303,0.0416666666666667,33,24,Nigeria,Western Africa
KL122,BANN,1,1,0.0303030303030303,0.0416666666666667,33,24,Nigeria,Western Africa
KL39,BANN,1,1,0.0303030303030303,0.0416666666666667,33,24,Nigeria,Western Africa
KL23,BANN,1,1,0.0303030303030303,0.0416666666666667,33,24,Nigeria,Western Africa
KL108,BANN,1,1,0.0303030303030303,0.0416666666666667,33,24,Nigeria,Western Africa
KL18,BAPP,1,1,0.0333333333333333,0.05,30,20,Pakistan,Southern Asia
KL24,BAPP,1,1,0.0333333333333333,0.05,30,20,Pakistan,Southern Asia
KL31,BAPP,1,1,0.0333333333333333,0.05,30,20,Pakistan,Southern Asia
KL64,BAPP,1,1,0.0333333333333333,0.05,30,20,Pakistan,Southern Asia
KL14,BAPP,1,1,0.0333333333333333,0.05,30,20,Pakistan,Southern Asia
KL25,BARK,1,1,0.0714285714285714,0.0909090909090909,14,11,Rwanda,Eastern Africa
KL122,BARK,1,1,0.0714285714285714,0.0909090909090909,14,11,Rwanda,Eastern Africa
KL30,BAZAT,1,1,0.142857142857143,0.142857142857143,7,7,South Africa,Southern Africa
KL151,SPINZ_Lusaka,1,1,0.00350877192982456,0.0333333333333333,285,30,Zambia,Eastern Africa
KL39,SPINZ_Lusaka,5,1,0.0175438596491228,0.0333333333333333,285,30,Zambia,Eastern Africa
KL2,SPINZ_Lusaka,1,1,0.00350877192982456,0.0333333333333333,285,30,Zambia,Eastern Africa
KL14,SPINZ_Lusaka,1,1,0.00350877192982456,0.0333333333333333,285,30,Zambia,Eastern Africa
KL127,SPINZ_Lusaka,9,1,0.0315789473684211,0.0333333333333333,285,30,Zambia,Eastern Africa
KL67,SPINZ_Lusaka,1,1,0.00350877192982456,0.0333333333333333,285,30,Zambia,Eastern Africa
KL54,SPINZ_Lusaka,3,1,0.0105263157894737,0.0333333333333333,285,30,Zambia,Eastern Africa
KL24,SPINZ_Lusaka,1,1,0.00350877192982456,0.0333333333333333,285,30,Zambia,Eastern Africa
KL62,HOSPITAL 1,2,1,0.0444444444444444,0.037037037037037,45,27,South Africa,Southern Africa
KL16,HOSPITAL 1,1,1,0.0222222222222222,0.037037037037037,45,27,South Africa,Southern Africa
KL112,HOSPITAL 1,1,1,0.0222222222222222,0.037037037037037,45,27,South Africa,Southern Africa
KL30,HOSPITAL 1,1,1,0.0222222222222222,0.037037037037037,45,27,South Africa,Southern Africa
KL112,AIIMSJP,3,1,0.103448275862069,0.0588235294117647,29,17,India,Southern Asia
KL10,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL52,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL136,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL62,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL12,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL30,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL62,AIIMSKM,1,1,0.05,0.0625,20,16,India,Southern Asia
KL64,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL47,AIIMSKM,1,1,0.05,0.0625,20,16,India,Southern Asia
KL127,AIIMSKM,1,1,0.05,0.0625,20,16,India,Southern Asia
KL125,AIIMSKM,2,1,0.1,0.0625,20,16,India,Southern Asia
KL38,AIIMSKM,1,1,0.05,0.0625,20,16,India,Southern Asia
KL20,AIIMSKM,1,1,0.05,0.0625,20,16,India,Southern Asia
KL25,AIIMSKM,1,1,0.05,0.0625,20,16,India,Southern Asia
KL2,AIIMSKM,2,1,0.1,0.0625,20,16,India,Southern Asia
KL23,AIIMSJP,1,1,0.0344827586206897,0.0588235294117647,29,17,India,Southern Asia
KL27,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL143,Kilifi,2,1,0.0137931034482759,0.0111111111111111,145,90,Kenya,Eastern Africa
KL24,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL122,Kiambu sub-County Hospital,2,1,0.0465116279069767,0.166666666666667,43,6,Kenya,Eastern Africa
KL64,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL54,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL139,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
