locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
KL16,HOSPITAL 1,1,1,0.02,0.04,50,25,South Africa,Southern Africa
KL112,HOSPITAL 1,1,1,0.02,0.04,50,25,South Africa,Southern Africa
KL108,HOSPITAL 1,1,1,0.02,0.04,50,25,South Africa,Southern Africa
KL30,HOSPITAL 1,1,1,0.02,0.04,50,25,South Africa,Southern Africa
KL7,HOSPITAL 1,1,1,0.02,0.04,50,25,South Africa,Southern Africa
KL112,JIPMER,3,1,0.0714285714285714,0.0555555555555556,42,18,India,Southern Asia
KL15,JIPMER,18,1,0.428571428571429,0.0555555555555556,42,18,India,Southern Asia
KL48,JIPMER,3,1,0.0714285714285714,0.0555555555555556,42,18,India,Southern Asia
KL158,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL16,JIPMER,3,1,0.0714285714285714,0.0555555555555556,42,18,India,Southern Asia
KL51,JIPMER,2,1,0.0476190476190476,0.0555555555555556,42,18,India,Southern Asia
KL52,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL136,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL2,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL36,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL62,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL12,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL24,KEM-MUMBAI,4,1,0.181818181818182,0.0666666666666667,22,15,India,Southern Asia
KL30,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL62,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
KL64,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL20,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL47,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
KL127,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
KL38,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
KL125,KEM-MUMBAI,2,1,0.0909090909090909,0.0666666666666667,22,15,India,Southern Asia
KL39,KEM-MUMBAI,2,1,0.0909090909090909,0.0666666666666667,22,15,India,Southern Asia
KL20,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
KL25,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
KL2,KEM-MUMBAI,2,1,0.0909090909090909,0.0666666666666667,22,15,India,Southern Asia
KL155,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
KL23,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
KL57,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL143,Kilifi,2,1,0.0119047619047619,0.00961538461538462,168,104,Kenya,Eastern Africa
KL24,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL122,Kiambu sub-County Hospital,2,1,0.0434782608695652,0.2,46,5,Kenya,Eastern Africa
KL64,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL62,Kiambu sub-County Hospital,2,1,0.0434782608695652,0.2,46,5,Kenya,Eastern Africa
KL23,Mbagathi,4,1,0.2,0.2,20,5,Kenya,Eastern Africa
KL54,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL139,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL20,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL157,Kiambu sub-County Hospital,29,1,0.630434782608696,0.2,46,5,Kenya,Eastern Africa
KL30,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL46,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL62,Mbagathi,1,1,0.05,0.2,20,5,Kenya,Eastern Africa
KL106,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL151,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL109,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL104,Kilifi,5,1,0.0297619047619048,0.00961538461538462,168,104,Kenya,Eastern Africa
KL163,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL141,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL49,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL43,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL19,Kilifi,4,1,0.0238095238095238,0.00961538461538462,168,104,Kenya,Eastern Africa
KL180,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL123,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL28,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL38,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL47,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL55,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
KL51,AKU_Karachi,3,1,0.0882352941176471,0.04,34,25,Pakistan,Southern Asia
KL144,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL51,AKU_Quetta,2,1,0.2,0.125,10,8,Pakistan,Southern Asia
KL19,AKU_Karachi,2,1,0.0588235294117647,0.04,34,25,Pakistan,Southern Asia
KL2,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL81,AKU_Hyderabaad,8,1,0.615384615384615,0.2,13,5,Pakistan,Southern Asia
KL36,AKU_Karachi,2,1,0.0588235294117647,0.04,34,25,Pakistan,Southern Asia
KL14,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
KL105,AKU_Karachi,2,1,0.0588235294117647,0.04,34,25,Pakistan,Southern Asia
KL25,AKU_Karachi,3,1,0.0882352941176471,0.04,34,25,Pakistan,Southern Asia
KL54,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL52,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL114,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL22,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL10,AKU_Hyderabaad,1,1,0.0769230769230769,0.2,13,5,Pakistan,Southern Asia
KL155,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
KL10,AKU_Karachi,2,1,0.0588235294117647,0.04,34,25,Pakistan,Southern Asia
KL64,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL64,AKU_Hyderabaad,2,1,0.153846153846154,0.2,13,5,Pakistan,Southern Asia
KL17,AKU_Hyderabaad,1,1,0.0769230769230769,0.2,13,5,Pakistan,Southern Asia
KL24,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
KL64,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
KL48,AKU_Hyderabaad,1,1,0.0769230769230769,0.2,13,5,Pakistan,Southern Asia
KL3,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL10,AKU_Quetta,2,1,0.2,0.125,10,8,Pakistan,Southern Asia
KL81,AKU_Karachi,2,1,0.0588235294117647,0.04,34,25,Pakistan,Southern Asia
KL109,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL146,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
KL36,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
KL112,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
KL112,AIDH2,1,1,0.0294117647058824,0.1,34,10,India,Southern Asia
KL145,AIDH2,6,1,0.176470588235294,0.1,34,10,India,Southern Asia
KL51,AIDH2,4,1,0.117647058823529,0.1,34,10,India,Southern Asia
KL15,AIDH2,6,1,0.176470588235294,0.1,34,10,India,Southern Asia
KL9,AIDH2,1,1,0.0294117647058824,0.1,34,10,India,Southern Asia
KL24,AIDH2,5,1,0.147058823529412,0.1,34,10,India,Southern Asia
KL3,MBTygerberg Hospital,1,1,0.1,0.125,10,8,South Africa,Southern Africa
KL19,MBTygerberg Hospital,1,1,0.1,0.125,10,8,South Africa,Southern Africa
KL62,MBTygerberg Hospital,1,1,0.1,0.125,10,8,South Africa,Southern Africa
KL102,MBTygerberg Hospital,1,1,0.1,0.125,10,8,South Africa,Southern Africa
KL102,MBKorle Bu Hospital,6,1,0.230769230769231,0.0625,26,16,Ghana,Western Africa
KL35,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL127,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL19,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL17,MBKorle Bu Hospital,5,1,0.192307692307692,0.0625,26,16,Ghana,Western Africa
KL18,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL21,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL169,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL39,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL122,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL62,MBKorle Bu Hospital,2,1,0.0769230769230769,0.0625,26,16,Ghana,Western Africa
KL10,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
KL110,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
KL20,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
KL179,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
KL55,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
KL38,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
KL35,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
KL23,MBUniversity Teaching Hospital,2,1,0.105263157894737,0.0769230769230769,19,13,Zambia,Eastern Africa
KL25,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
KL25,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL62,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL117,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL24,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL30,MBHiwot Fa Hospital,8,1,0.266666666666667,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL149,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL124,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL39,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
KL10,MBQueen Elizabeth Central Hospital,3,1,0.136363636363636,0.0769230769230769,22,13,Malawi,Eastern Africa
KL102,MBQueen Elizabeth Central Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Malawi,Eastern Africa
KL25,MBQueen Elizabeth Central Hospital,2,1,0.0909090909090909,0.0769230769230769,22,13,Malawi,Eastern Africa
KL30,MBQueen Elizabeth Central Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Malawi,Eastern Africa
KL39,MBQueen Elizabeth Central Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Malawi,Eastern Africa
KL38,MBQueen Elizabeth Central Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Malawi,Eastern Africa
KL19,MBQueen Elizabeth Central Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Malawi,Eastern Africa
KL20,MBQueen Elizabeth Central Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Malawi,Eastern Africa
KL122,MBQueen Elizabeth Central Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Malawi,Eastern Africa
KL54,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.2,57,5,Tanzania,Eastern Africa
KL104,MBKilimanjaro Christian Medical Centre,53,1,0.929824561403509,0.2,57,5,Tanzania,Eastern Africa
KL17,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.2,57,5,Tanzania,Eastern Africa
KL102,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.2,57,5,Tanzania,Eastern Africa
KL62,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.2,57,5,Tanzania,Eastern Africa
