locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
O2a.v1,MBUniversity Teaching Hospital,4,2,0.210526315789474,0.153846153846154,19,13,Zambia,Eastern Africa
O1.v1,MBUniversity Teaching Hospital,2,2,0.105263157894737,0.153846153846154,19,13,Zambia,Eastern Africa
O1.v2,MBUniversity Teaching Hospital,2,2,0.105263157894737,0.153846153846154,19,13,Zambia,Eastern Africa
O2afg.v2,MBHiwot Fa Hospital,13,2,0.433333333333333,0.166666666666667,30,12,Ethiopia,Eastern Africa
O1.v2,MBHiwot Fa Hospital,9,2,0.3,0.166666666666667,30,12,Ethiopia,Eastern Africa
O2a.v1,MBQueen Elizabeth Central Hospital,4,2,0.181818181818182,0.153846153846154,22,13,Malawi,Eastern Africa
O1.v2,MBKilimanjaro Christian Medical Centre,54,2,0.947368421052632,0.4,57,5,Tanzania,Eastern Africa
O1.v1,MBKilimanjaro Christian Medical Centre,2,2,0.0350877192982456,0.4,57,5,Tanzania,Eastern Africa
O5,BGHOSPITAL 1,2,1,0.0588235294117647,0.111111111111111,34,9,South Africa,Southern Africa
O3b,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
O3/O3a,BGHOSPITAL 4,2,1,0.0909090909090909,0.166666666666667,22,6,South Africa,Southern Africa
O4,BGHOSPITAL 3,2,1,0.0833333333333333,0.0588235294117647,24,17,South Africa,Southern Africa
O5,BGHOSPITAL 4,8,1,0.363636363636364,0.166666666666667,22,6,South Africa,Southern Africa
O5,BGHOSPITAL 5,2,1,0.0952380952380952,0.0833333333333333,21,12,South Africa,Southern Africa
O2afg.v2,BGHOSPITAL 1,6,1,0.176470588235294,0.111111111111111,34,9,South Africa,Southern Africa
O1.v2,BGHOSPITAL 2,1,1,0.0357142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
O5,BGHOSPITAL 2,3,1,0.107142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
O4,BGHOSPITAL 6,2,1,0.142857142857143,0.0833333333333333,14,12,South Africa,Southern Africa
O1.v1,BGHOSPITAL 1,1,1,0.0294117647058824,0.111111111111111,34,9,South Africa,Southern Africa
O5,BGHOSPITAL 3,4,1,0.166666666666667,0.0588235294117647,24,17,South Africa,Southern Africa
O2a.v1,BGHOSPITAL 1,1,1,0.0294117647058824,0.111111111111111,34,9,South Africa,Southern Africa
O3b,BGHOSPITAL 6,2,1,0.142857142857143,0.0833333333333333,14,12,South Africa,Southern Africa
O3/O3a,BGHOSPITAL 2,1,1,0.0357142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
O3/O3a,PMH_Botswana,3,1,0.103448275862069,0.1,29,10,Botswana,Southern Africa
O2afg.v2,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
O4,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
O3b,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
O1.v3,Blantyre,4,1,0.0110497237569061,0.0103092783505155,362,97,Malawi,Eastern Africa
O2afg.v2,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
O2afg.v2,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
O5,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
O1.v2,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
O1.v1,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
O3b,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
O5,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
OL102,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
O1.v1,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
O3b,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
OL13,CHRFCMOSH,3,1,0.166666666666667,0.0714285714285714,18,14,Bangladesh,Southern Asia
O4,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
O1.v2,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
O5,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
O3/O3a,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
OL104,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
O2a.v1,BAES,3,1,0.0319148936170213,0.0833333333333333,94,12,Ethiopia,Eastern Africa
O4,BAES,28,1,0.297872340425532,0.0833333333333333,94,12,Ethiopia,Eastern Africa
O12,BAES,1,1,0.0106382978723404,0.0833333333333333,94,12,Ethiopia,Eastern Africa
O3/O3a,BANK,2,1,0.125,0.0769230769230769,16,13,Nigeria,Western Africa
O2afg.v2,BANK,1,1,0.0625,0.0769230769230769,16,13,Nigeria,Western Africa
O1.v2,BANK,1,1,0.0625,0.0769230769230769,16,13,Nigeria,Western Africa
OL13,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
O2a.v1,BANN,6,1,0.176470588235294,0.0476190476190476,34,21,Nigeria,Western Africa
O12,BAPP,1,1,0.0333333333333333,0.0625,30,16,Pakistan,Southern Asia
O1.v2,BAPP,3,1,0.1,0.0625,30,16,Pakistan,Southern Asia
O2a.v1,BAPP,1,1,0.0333333333333333,0.0625,30,16,Pakistan,Southern Asia
O3/O3a,BAPP,1,1,0.0333333333333333,0.0625,30,16,Pakistan,Southern Asia
O3b,BAPP,1,1,0.0333333333333333,0.0625,30,16,Pakistan,Southern Asia
O2afg.v2,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
O3b,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
O4,SPINZ_Lusaka,1,1,0.0034965034965035,0.0434782608695652,286,23,Zambia,Eastern Africa
O2a.v1,HOSPITAL 1,1,1,0.02,0.04,50,25,South Africa,Southern Africa
O2a.v1,JIPMER,3,1,0.0714285714285714,0.0555555555555556,42,18,India,Southern Asia
OL13,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
OL103,JIPMER,1,1,0.0238095238095238,0.0555555555555556,42,18,India,Southern Asia
O3b,KEM-MUMBAI,1,1,0.0454545454545455,0.0666666666666667,22,15,India,Southern Asia
O1.v2,Kiambu sub-County Hospital,2,1,0.0434782608695652,0.2,46,5,Kenya,Eastern Africa
O1.v2,Mbagathi,4,1,0.2,0.2,20,5,Kenya,Eastern Africa
O2a.v1,Kiambu sub-County Hospital,29,1,0.630434782608696,0.2,46,5,Kenya,Eastern Africa
O2a.v3,Kilifi,1,1,0.00595238095238095,0.00961538461538462,168,104,Kenya,Eastern Africa
O1.v2,AKU_Quetta,2,1,0.2,0.125,10,8,Pakistan,Southern Asia
OL13,AKU_Hyderabaad,8,1,0.615384615384615,0.2,13,5,Pakistan,Southern Asia
O3b,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
O5,AKU_Karachi,3,1,0.0882352941176471,0.04,34,25,Pakistan,Southern Asia
O3/O3a,AKU_Hyderabaad,1,1,0.0769230769230769,0.2,13,5,Pakistan,Southern Asia
OL13,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
O3/O3a,AKU_Karachi,2,1,0.0588235294117647,0.04,34,25,Pakistan,Southern Asia
O2a.v1,AKU_Karachi,1,1,0.0294117647058824,0.04,34,25,Pakistan,Southern Asia
O2a.v1,AKU_Hyderabaad,2,1,0.153846153846154,0.2,13,5,Pakistan,Southern Asia
O3/O3a,AKU_Quetta,2,1,0.2,0.125,10,8,Pakistan,Southern Asia
O4,AKU_Quetta,1,1,0.1,0.125,10,8,Pakistan,Southern Asia
O1.v1,AIDH2,1,1,0.0294117647058824,0.1,34,10,India,Southern Asia
OL103,AIDH2,6,1,0.176470588235294,0.1,34,10,India,Southern Asia
O3/O3a,AIDH2,5,1,0.147058823529412,0.1,34,10,India,Southern Asia
O4,AIDH2,6,1,0.176470588235294,0.1,34,10,India,Southern Asia
O3b,AIDH2,1,1,0.0294117647058824,0.1,34,10,India,Southern Asia
O2afg.v2,AIDH2,1,1,0.0294117647058824,0.1,34,10,India,Southern Asia
O2a.v1,AIDH2,5,1,0.147058823529412,0.1,34,10,India,Southern Asia
OL13,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
O3b,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
OL104,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
O3/O3a,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0625,26,16,Ghana,Western Africa
OL104,MBUniversity Teaching Hospital,1,1,0.0526315789473684,0.0769230769230769,19,13,Zambia,Eastern Africa
O2afg.v2,MBUniversity Teaching Hospital,2,1,0.105263157894737,0.0769230769230769,19,13,Zambia,Eastern Africa
O3/O3a,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
O4,MBHiwot Fa Hospital,1,1,0.0333333333333333,0.0833333333333333,30,12,Ethiopia,Eastern Africa
O1.v1,MBQueen Elizabeth Central Hospital,2,1,0.0909090909090909,0.0769230769230769,22,13,Malawi,Eastern Africa
O2afg.v2,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.2,57,5,Tanzania,Eastern Africa
